host-relay init
host-TS init
SEMA4_mod init
host-shm init
host-create init
key:800  id:16711683  ptr:e5470000
finish init shmem
Start tracing......
tb total cycle cnt = 27308, load = 789, store = 504
tb total cycle cnt = 27318, load = 789, store = 504
tb total cycle cnt = 27321, load = 789, store = 504
tb total cycle cnt = 27328, load = 789, store = 504
tb total cycle cnt = 27339, load = 789, store = 505
tb total cycle cnt = 27343, load = 795, store = 505
tb total cycle cnt = 27354, load = 795, store = 505
tb total cycle cnt = 27363, load = 795, store = 505
tb total cycle cnt = 27378, load = 797, store = 507
tb total cycle cnt = 27401, load = 798, store = 511
tb total cycle cnt = 27408, load = 798, store = 511
tb total cycle cnt = 27414, load = 798, store = 511
tb total cycle cnt = 27419, load = 798, store = 511
tb total cycle cnt = 27426, load = 798, store = 511
tb total cycle cnt = 27430, load = 802, store = 511
tb total cycle cnt = 27439, load = 802, store = 511
tb total cycle cnt = 27444, load = 802, store = 511
tb total cycle cnt = 27453, load = 802, store = 511
tb total cycle cnt = 27467, load = 804, store = 511
tb total cycle cnt = 27471, load = 804, store = 517
tb total cycle cnt = 27477, load = 804, store = 517
tb total cycle cnt = 27486, load = 805, store = 517
tb total cycle cnt = 27496, load = 805, store = 517
tb total cycle cnt = 27499, load = 805, store = 517
tb total cycle cnt = 27506, load = 805, store = 517
tb total cycle cnt = 27512, load = 805, store = 518
tb total cycle cnt = 27521, load = 806, store = 518
tb total cycle cnt = 27531, load = 806, store = 518
tb total cycle cnt = 27534, load = 806, store = 518
tb total cycle cnt = 27541, load = 806, store = 518
tb total cycle cnt = 27547, load = 806, store = 519
tb total cycle cnt = 27556, load = 807, store = 519
tb total cycle cnt = 27566, load = 807, store = 519
tb total cycle cnt = 27569, load = 807, store = 519
tb total cycle cnt = 27576, load = 807, store = 519
tb total cycle cnt = 27587, load = 807, store = 520
tb total cycle cnt = 27595, load = 813, store = 520
tb total cycle cnt = 27609, load = 815, store = 520
tb total cycle cnt = 27613, load = 815, store = 526
tb total cycle cnt = 27620, load = 815, store = 526
tb total cycle cnt = 27626, load = 817, store = 526
tb total cycle cnt = 27630, load = 817, store = 526
tb total cycle cnt = 27640, load = 817, store = 526
tb total cycle cnt = 27644, load = 817, store = 526
tb total cycle cnt = 27648, load = 817, store = 526
tb total cycle cnt = 27655, load = 817, store = 526
tb total cycle cnt = 27662, load = 817, store = 527
tb total cycle cnt = 27668, load = 819, store = 527
tb total cycle cnt = 27679, load = 819, store = 527
tb total cycle cnt = 27683, load = 819, store = 527
tb total cycle cnt = 27687, load = 819, store = 527
tb total cycle cnt = 27694, load = 819, store = 527
tb total cycle cnt = 27701, load = 819, store = 528
tb total cycle cnt = 27707, load = 821, store = 528
tb total cycle cnt = 27711, load = 821, store = 528
tb total cycle cnt = 27721, load = 821, store = 528
tb total cycle cnt = 27725, load = 821, store = 528
tb total cycle cnt = 27729, load = 821, store = 528
tb total cycle cnt = 27736, load = 821, store = 528
tb total cycle cnt = 27745, load = 821, store = 529
tb total cycle cnt = 27752, load = 827, store = 529
tb total cycle cnt = 27763, load = 829, store = 529
tb total cycle cnt = 27767, load = 829, store = 529
tb total cycle cnt = 27780, load = 829, store = 529
tb total cycle cnt = 27783, load = 830, store = 530
tb total cycle cnt = 27803, load = 830, store = 530
tb total cycle cnt = 27810, load = 830, store = 542
tb total cycle cnt = 27825, load = 830, store = 542
tb total cycle cnt = 27848, load = 831, store = 546
tb total cycle cnt = 27860, load = 831, store = 546
tb total cycle cnt = 27865, load = 831, store = 546
tb total cycle cnt = 27872, load = 831, store = 546
tb total cycle cnt = 27883, load = 835, store = 546
tb total cycle cnt = 27901, load = 836, store = 546
tb total cycle cnt = 27904, load = 838, store = 552
tb total cycle cnt = 27919, load = 838, store = 552
tb total cycle cnt = 27942, load = 839, store = 556
tb total cycle cnt = 27954, load = 839, store = 556
tb total cycle cnt = 27963, load = 839, store = 556
tb total cycle cnt = 27970, load = 839, store = 556
tb total cycle cnt = 27977, load = 843, store = 556
tb total cycle cnt = 27986, load = 845, store = 556
tb total cycle cnt = 27991, load = 845, store = 558
tb total cycle cnt = 28004, load = 845, store = 558
tb total cycle cnt = 28012, load = 846, store = 558
tb total cycle cnt = 28022, load = 846, store = 558
tb total cycle cnt = 28029, load = 846, store = 558
tb total cycle cnt = 28033, load = 848, store = 558
tb total cycle cnt = 28037, load = 848, store = 558
tb total cycle cnt = 28039, load = 848, store = 558
tb total cycle cnt = 28041, load = 848, store = 558
tb total cycle cnt = 28046, load = 848, store = 558
tb total cycle cnt = 28061, load = 848, store = 558
tb total cycle cnt = 28084, load = 849, store = 562
tb total cycle cnt = 28096, load = 849, store = 562
tb total cycle cnt = 28105, load = 849, store = 562
tb total cycle cnt = 28112, load = 849, store = 562
tb total cycle cnt = 28117, load = 853, store = 562
tb total cycle cnt = 28126, load = 855, store = 562
tb total cycle cnt = 28131, load = 855, store = 564
tb total cycle cnt = 28144, load = 855, store = 564
tb total cycle cnt = 28152, load = 856, store = 564
tb total cycle cnt = 28162, load = 856, store = 564
tb total cycle cnt = 28169, load = 856, store = 564
tb total cycle cnt = 28173, load = 858, store = 564
tb total cycle cnt = 28178, load = 858, store = 564
tb total cycle cnt = 28193, load = 858, store = 564
tb total cycle cnt = 28216, load = 859, store = 568
tb total cycle cnt = 28228, load = 859, store = 568
tb total cycle cnt = 28237, load = 859, store = 568
tb total cycle cnt = 28244, load = 859, store = 568
tb total cycle cnt = 28249, load = 863, store = 568
tb total cycle cnt = 28258, load = 865, store = 568
tb total cycle cnt = 28263, load = 865, store = 570
tb total cycle cnt = 28276, load = 865, store = 570
tb total cycle cnt = 28284, load = 866, store = 570
tb total cycle cnt = 28294, load = 866, store = 570
tb total cycle cnt = 28301, load = 866, store = 570
tb total cycle cnt = 28306, load = 868, store = 570
tb total cycle cnt = 28321, load = 868, store = 570
tb total cycle cnt = 28344, load = 869, store = 574
tb total cycle cnt = 28356, load = 869, store = 574
tb total cycle cnt = 28365, load = 869, store = 574
tb total cycle cnt = 28372, load = 869, store = 574
tb total cycle cnt = 28377, load = 873, store = 574
tb total cycle cnt = 28386, load = 875, store = 574
tb total cycle cnt = 28391, load = 875, store = 576
tb total cycle cnt = 28404, load = 875, store = 576
tb total cycle cnt = 28412, load = 876, store = 576
tb total cycle cnt = 28422, load = 876, store = 576
tb total cycle cnt = 28429, load = 876, store = 576
tb total cycle cnt = 28433, load = 878, store = 576
tb total cycle cnt = 28438, load = 878, store = 576
tb total cycle cnt = 28453, load = 878, store = 576
tb total cycle cnt = 28476, load = 879, store = 580
tb total cycle cnt = 28488, load = 879, store = 580
tb total cycle cnt = 28497, load = 879, store = 580
tb total cycle cnt = 28504, load = 879, store = 580
tb total cycle cnt = 28516, load = 883, store = 580
tb total cycle cnt = 28525, load = 891, store = 580
tb total cycle cnt = 28530, load = 891, store = 582
tb total cycle cnt = 28543, load = 891, store = 582
tb total cycle cnt = 28551, load = 892, store = 582
tb total cycle cnt = 28561, load = 892, store = 582
tb total cycle cnt = 28568, load = 892, store = 582
tb total cycle cnt = 28572, load = 894, store = 582
tb total cycle cnt = 28577, load = 894, store = 582
tb total cycle cnt = 28592, load = 894, store = 582
tb total cycle cnt = 28615, load = 895, store = 586
tb total cycle cnt = 28627, load = 895, store = 586
tb total cycle cnt = 28636, load = 895, store = 586
tb total cycle cnt = 28643, load = 895, store = 586
tb total cycle cnt = 28647, load = 899, store = 586
tb total cycle cnt = 28654, load = 901, store = 586
tb total cycle cnt = 28669, load = 901, store = 586
tb total cycle cnt = 28676, load = 902, store = 590
tb total cycle cnt = 28686, load = 902, store = 590
tb total cycle cnt = 28695, load = 906, store = 590
tb total cycle cnt = 28710, load = 906, store = 590
tb total cycle cnt = 28733, load = 907, store = 594
tb total cycle cnt = 28745, load = 907, store = 594
tb total cycle cnt = 28754, load = 907, store = 594
tb total cycle cnt = 28761, load = 907, store = 594
tb total cycle cnt = 28766, load = 911, store = 594
tb total cycle cnt = 28775, load = 911, store = 594
tb total cycle cnt = 28780, load = 911, store = 596
tb total cycle cnt = 28790, load = 911, store = 596
tb total cycle cnt = 28794, load = 912, store = 596
tb total cycle cnt = 28802, load = 912, store = 596
tb total cycle cnt = 28810, load = 914, store = 596
tb total cycle cnt = 28822, load = 914, store = 596
tb total cycle cnt = 28828, load = 914, store = 596
tb total cycle cnt = 28831, load = 915, store = 596
tb total cycle cnt = 28840, load = 915, store = 596
tb total cycle cnt = 28843, load = 915, store = 598
tb total cycle cnt = 28853, load = 915, store = 598
tb total cycle cnt = 28861, load = 916, store = 598
tb total cycle cnt = 28871, load = 916, store = 598
tb total cycle cnt = 28878, load = 916, store = 598
tb total cycle cnt = 28882, load = 918, store = 598
tb total cycle cnt = 28898, load = 918, store = 598
tb total cycle cnt = 28906, load = 927, store = 598
tb total cycle cnt = 28908, load = 927, store = 600
tb total cycle cnt = 28913, load = 927, store = 600
tb total cycle cnt = 28926, load = 927, store = 600
tb total cycle cnt = 28934, load = 928, store = 600
tb total cycle cnt = 28944, load = 928, store = 600
tb total cycle cnt = 28953, load = 928, store = 600
tb total cycle cnt = 28962, load = 928, store = 600
tb total cycle cnt = 28969, load = 930, store = 600
tb total cycle cnt = 28974, load = 931, store = 600
tb total cycle cnt = 28983, load = 931, store = 602
tb total cycle cnt = 28988, load = 931, store = 602
tb total cycle cnt = 28996, load = 931, store = 602
tb total cycle cnt = 29007, load = 933, store = 602
tb total cycle cnt = 29012, load = 933, store = 602
tb total cycle cnt = 29022, load = 933, store = 604
tb total cycle cnt = 29027, load = 934, store = 605
tb total cycle cnt = 29030, load = 934, store = 606
tb total cycle cnt = 29051, load = 934, store = 606
tb total cycle cnt = 29057, load = 934, store = 618
tb total cycle cnt = 29072, load = 934, store = 618
tb total cycle cnt = 29095, load = 935, store = 622
tb total cycle cnt = 29107, load = 935, store = 622
tb total cycle cnt = 29112, load = 935, store = 622
tb total cycle cnt = 29119, load = 935, store = 622
tb total cycle cnt = 29126, load = 939, store = 622
tb total cycle cnt = 29141, load = 939, store = 622
tb total cycle cnt = 29164, load = 940, store = 626
tb total cycle cnt = 29176, load = 940, store = 626
tb total cycle cnt = 29185, load = 940, store = 626
tb total cycle cnt = 29192, load = 940, store = 626
tb total cycle cnt = 29203, load = 944, store = 626
tb total cycle cnt = 29221, load = 945, store = 626
tb total cycle cnt = 29225, load = 947, store = 632
tb total cycle cnt = 29227, load = 947, store = 632
tb total cycle cnt = 29232, load = 947, store = 632
tb total cycle cnt = 29247, load = 947, store = 632
tb total cycle cnt = 29270, load = 948, store = 636
tb total cycle cnt = 29282, load = 948, store = 636
tb total cycle cnt = 29291, load = 948, store = 636
tb total cycle cnt = 29298, load = 948, store = 636
tb total cycle cnt = 29303, load = 952, store = 636
tb total cycle cnt = 29312, load = 954, store = 636
tb total cycle cnt = 29317, load = 954, store = 638
tb total cycle cnt = 29330, load = 954, store = 638
tb total cycle cnt = 29338, load = 955, store = 638
tb total cycle cnt = 29348, load = 955, store = 638
tb total cycle cnt = 29355, load = 955, store = 638
tb total cycle cnt = 29360, load = 957, store = 638
tb total cycle cnt = 29375, load = 957, store = 638
tb total cycle cnt = 29398, load = 958, store = 642
tb total cycle cnt = 29410, load = 958, store = 642
tb total cycle cnt = 29419, load = 958, store = 642
tb total cycle cnt = 29426, load = 958, store = 642
tb total cycle cnt = 29431, load = 962, store = 642
tb total cycle cnt = 29440, load = 964, store = 642
tb total cycle cnt = 29445, load = 964, store = 644
tb total cycle cnt = 29458, load = 964, store = 644
tb total cycle cnt = 29466, load = 965, store = 644
tb total cycle cnt = 29476, load = 965, store = 644
tb total cycle cnt = 29483, load = 965, store = 644
tb total cycle cnt = 29488, load = 967, store = 644
tb total cycle cnt = 29503, load = 967, store = 644
tb total cycle cnt = 29526, load = 968, store = 648
tb total cycle cnt = 29538, load = 968, store = 648
tb total cycle cnt = 29547, load = 968, store = 648
tb total cycle cnt = 29554, load = 968, store = 648
tb total cycle cnt = 29559, load = 972, store = 648
tb total cycle cnt = 29568, load = 974, store = 648
tb total cycle cnt = 29573, load = 974, store = 650
tb total cycle cnt = 29586, load = 974, store = 650
tb total cycle cnt = 29594, load = 975, store = 650
tb total cycle cnt = 29604, load = 975, store = 650
tb total cycle cnt = 29611, load = 975, store = 650
tb total cycle cnt = 29616, load = 977, store = 650
tb total cycle cnt = 29631, load = 977, store = 650
tb total cycle cnt = 29654, load = 978, store = 654
tb total cycle cnt = 29666, load = 978, store = 654
tb total cycle cnt = 29675, load = 978, store = 654
tb total cycle cnt = 29682, load = 978, store = 654
tb total cycle cnt = 29694, load = 982, store = 654
tb total cycle cnt = 29703, load = 990, store = 654
tb total cycle cnt = 29708, load = 990, store = 656
tb total cycle cnt = 29721, load = 990, store = 656
tb total cycle cnt = 29729, load = 991, store = 656
tb total cycle cnt = 29739, load = 991, store = 656
tb total cycle cnt = 29746, load = 991, store = 656
tb total cycle cnt = 29750, load = 993, store = 656
tb total cycle cnt = 29758, load = 993, store = 656
tb total cycle cnt = 29765, load = 994, store = 657
tb total cycle cnt = 29780, load = 994, store = 657
tb total cycle cnt = 29803, load = 995, store = 661
tb total cycle cnt = 29815, load = 995, store = 661
tb total cycle cnt = 29824, load = 995, store = 661
tb total cycle cnt = 29831, load = 995, store = 661
tb total cycle cnt = 29838, load = 999, store = 661
tb total cycle cnt = 29847, load = 1001, store = 661
tb total cycle cnt = 29852, load = 1001, store = 663
tb total cycle cnt = 29865, load = 1001, store = 663
tb total cycle cnt = 29873, load = 1002, store = 663
tb total cycle cnt = 29883, load = 1002, store = 663
tb total cycle cnt = 29890, load = 1002, store = 663
tb total cycle cnt = 29895, load = 1004, store = 663
tb total cycle cnt = 29910, load = 1004, store = 663
tb total cycle cnt = 29933, load = 1005, store = 667
tb total cycle cnt = 29945, load = 1005, store = 667
tb total cycle cnt = 29954, load = 1005, store = 667
tb total cycle cnt = 29961, load = 1005, store = 667
tb total cycle cnt = 29976, load = 1009, store = 667
tb total cycle cnt = 29985, load = 1017, store = 667
tb total cycle cnt = 29990, load = 1017, store = 669
tb total cycle cnt = 30003, load = 1017, store = 669
tb total cycle cnt = 30011, load = 1018, store = 669
tb total cycle cnt = 30021, load = 1018, store = 669
tb total cycle cnt = 30028, load = 1018, store = 669
tb total cycle cnt = 30035, load = 1020, store = 669
tb total cycle cnt = 30039, load = 1021, store = 669
tb total cycle cnt = 30048, load = 1021, store = 669
tb total cycle cnt = 30053, load = 1021, store = 669
tb total cycle cnt = 30063, load = 1021, store = 669
tb total cycle cnt = 30072, load = 1023, store = 669
tb total cycle cnt = 30094, load = 1023, store = 669
tb total cycle cnt = 30104, load = 1023, store = 669
tb total cycle cnt = 30113, load = 1025, store = 669
tb total cycle cnt = 30135, load = 1025, store = 669
tb total cycle cnt = 30140, load = 1025, store = 669
tb total cycle cnt = 30146, load = 1025, store = 669
tb total cycle cnt = 30148, load = 1025, store = 669
tb total cycle cnt = 30157, load = 1025, store = 669
tb total cycle cnt = 30163, load = 1025, store = 669
tb total cycle cnt = 30170, load = 1025, store = 669
tb total cycle cnt = 30179, load = 1025, store = 669
tb total cycle cnt = 30193, load = 1027, store = 669
tb total cycle cnt = 30197, load = 1027, store = 675
tb total cycle cnt = 30203, load = 1027, store = 675
tb total cycle cnt = 30212, load = 1028, store = 675
tb total cycle cnt = 30234, load = 1028, store = 675
tb total cycle cnt = 30241, load = 1028, store = 675
tb total cycle cnt = 30247, load = 1028, store = 676
tb total cycle cnt = 30256, load = 1029, store = 676
tb total cycle cnt = 30278, load = 1029, store = 676
tb total cycle cnt = 30285, load = 1029, store = 676
tb total cycle cnt = 30291, load = 1029, store = 677
tb total cycle cnt = 30300, load = 1030, store = 677
tb total cycle cnt = 30322, load = 1030, store = 677
tb total cycle cnt = 30329, load = 1030, store = 677
tb total cycle cnt = 30340, load = 1030, store = 678
tb total cycle cnt = 30349, load = 1036, store = 678
tb total cycle cnt = 30363, load = 1039, store = 678
tb total cycle cnt = 30367, load = 1039, store = 684
tb total cycle cnt = 30373, load = 1039, store = 684
tb total cycle cnt = 30382, load = 1040, store = 684
tb total cycle cnt = 30404, load = 1040, store = 684
tb total cycle cnt = 30411, load = 1040, store = 684
tb total cycle cnt = 30417, load = 1040, store = 685
tb total cycle cnt = 30426, load = 1041, store = 685
tb total cycle cnt = 30448, load = 1041, store = 685
tb total cycle cnt = 30455, load = 1041, store = 685
tb total cycle cnt = 30461, load = 1041, store = 686
tb total cycle cnt = 30470, load = 1042, store = 686
tb total cycle cnt = 30492, load = 1042, store = 686
tb total cycle cnt = 30499, load = 1042, store = 686
tb total cycle cnt = 30510, load = 1042, store = 687
tb total cycle cnt = 30518, load = 1048, store = 687
tb total cycle cnt = 30532, load = 1050, store = 687
tb total cycle cnt = 30536, load = 1050, store = 693
tb total cycle cnt = 30543, load = 1050, store = 693
tb total cycle cnt = 30549, load = 1052, store = 693
tb total cycle cnt = 30553, load = 1052, store = 693
tb total cycle cnt = 30563, load = 1052, store = 693
tb total cycle cnt = 30567, load = 1052, store = 693
tb total cycle cnt = 30571, load = 1052, store = 693
tb total cycle cnt = 30578, load = 1052, store = 693
tb total cycle cnt = 30585, load = 1052, store = 694
tb total cycle cnt = 30591, load = 1054, store = 694
tb total cycle cnt = 30602, load = 1054, store = 694
tb total cycle cnt = 30606, load = 1054, store = 694
tb total cycle cnt = 30610, load = 1054, store = 694
tb total cycle cnt = 30617, load = 1054, store = 694
tb total cycle cnt = 30624, load = 1054, store = 695
tb total cycle cnt = 30630, load = 1056, store = 695
tb total cycle cnt = 30641, load = 1056, store = 695
tb total cycle cnt = 30645, load = 1056, store = 695
tb total cycle cnt = 30649, load = 1056, store = 695
tb total cycle cnt = 30656, load = 1056, store = 695
tb total cycle cnt = 30665, load = 1056, store = 696
tb total cycle cnt = 30674, load = 1062, store = 696
tb total cycle cnt = 30688, load = 1065, store = 696
tb total cycle cnt = 30692, load = 1065, store = 702
tb total cycle cnt = 30698, load = 1065, store = 702
tb total cycle cnt = 30707, load = 1066, store = 702
tb total cycle cnt = 30729, load = 1066, store = 702
tb total cycle cnt = 30736, load = 1066, store = 702
tb total cycle cnt = 30742, load = 1066, store = 703
tb total cycle cnt = 30751, load = 1067, store = 703
tb total cycle cnt = 30773, load = 1067, store = 703
tb total cycle cnt = 30780, load = 1067, store = 703
tb total cycle cnt = 30786, load = 1067, store = 704
tb total cycle cnt = 30795, load = 1068, store = 704
tb total cycle cnt = 30817, load = 1068, store = 704
tb total cycle cnt = 30824, load = 1068, store = 704
tb total cycle cnt = 30835, load = 1068, store = 705
tb total cycle cnt = 30843, load = 1074, store = 705
tb total cycle cnt = 30857, load = 1076, store = 705
tb total cycle cnt = 30861, load = 1076, store = 711
tb total cycle cnt = 30868, load = 1076, store = 711
tb total cycle cnt = 30874, load = 1078, store = 711
tb total cycle cnt = 30885, load = 1078, store = 711
tb total cycle cnt = 30889, load = 1078, store = 711
tb total cycle cnt = 30893, load = 1078, store = 711
tb total cycle cnt = 30900, load = 1078, store = 711
tb total cycle cnt = 30907, load = 1078, store = 712
tb total cycle cnt = 30913, load = 1080, store = 712
tb total cycle cnt = 30924, load = 1080, store = 712
tb total cycle cnt = 30928, load = 1080, store = 712
tb total cycle cnt = 30932, load = 1080, store = 712
tb total cycle cnt = 30939, load = 1080, store = 712
tb total cycle cnt = 30946, load = 1080, store = 713
tb total cycle cnt = 30952, load = 1082, store = 713
tb total cycle cnt = 30956, load = 1082, store = 713
tb total cycle cnt = 30966, load = 1082, store = 713
tb total cycle cnt = 30970, load = 1082, store = 713
tb total cycle cnt = 30974, load = 1082, store = 713
tb total cycle cnt = 30981, load = 1082, store = 713
tb total cycle cnt = 30990, load = 1082, store = 714
tb total cycle cnt = 31005, load = 1088, store = 714
tb total cycle cnt = 31008, load = 1097, store = 714
tb total cycle cnt = 31024, load = 1097, store = 714
tb total cycle cnt = 31035, load = 1099, store = 722
tb total cycle cnt = 31039, load = 1099, store = 722
tb total cycle cnt = 31058, load = 1099, store = 722
tb total cycle cnt = 31064, load = 1100, store = 730
tb total cycle cnt = 31066, load = 1101, store = 730
tb total cycle cnt = 31072, load = 1101, store = 730
tb total cycle cnt = 31087, load = 1101, store = 730
tb total cycle cnt = 31110, load = 1102, store = 734
tb total cycle cnt = 31117, load = 1102, store = 734
tb total cycle cnt = 31123, load = 1102, store = 734
tb total cycle cnt = 31128, load = 1102, store = 734
tb total cycle cnt = 31135, load = 1102, store = 734
tb total cycle cnt = 31146, load = 1106, store = 734
tb total cycle cnt = 31164, load = 1107, store = 734
tb total cycle cnt = 31167, load = 1109, store = 740
tb total cycle cnt = 31182, load = 1109, store = 740
tb total cycle cnt = 31205, load = 1110, store = 744
tb total cycle cnt = 31212, load = 1110, store = 744
tb total cycle cnt = 31218, load = 1110, store = 744
tb total cycle cnt = 31227, load = 1110, store = 744
tb total cycle cnt = 31234, load = 1110, store = 744
tb total cycle cnt = 31241, load = 1114, store = 744
tb total cycle cnt = 31250, load = 1116, store = 744
tb total cycle cnt = 31253, load = 1116, store = 746
tb total cycle cnt = 31265, load = 1116, store = 746
tb total cycle cnt = 31270, load = 1117, store = 746
tb total cycle cnt = 31283, load = 1117, store = 746
tb total cycle cnt = 31291, load = 1117, store = 746
tb total cycle cnt = 31295, load = 1119, store = 746
tb total cycle cnt = 31297, load = 1119, store = 746
tb total cycle cnt = 31299, load = 1119, store = 746
tb total cycle cnt = 31304, load = 1119, store = 746
tb total cycle cnt = 31319, load = 1119, store = 746
tb total cycle cnt = 31342, load = 1120, store = 750
tb total cycle cnt = 31349, load = 1120, store = 750
tb total cycle cnt = 31355, load = 1120, store = 750
tb total cycle cnt = 31364, load = 1120, store = 750
tb total cycle cnt = 31371, load = 1120, store = 750
tb total cycle cnt = 31376, load = 1124, store = 750
tb total cycle cnt = 31385, load = 1126, store = 750
tb total cycle cnt = 31390, load = 1126, store = 752
tb total cycle cnt = 31403, load = 1126, store = 752
tb total cycle cnt = 31411, load = 1127, store = 752
tb total cycle cnt = 31421, load = 1127, store = 752
tb total cycle cnt = 31426, load = 1127, store = 752
tb total cycle cnt = 31435, load = 1127, store = 752
tb total cycle cnt = 31439, load = 1129, store = 752
tb total cycle cnt = 31444, load = 1129, store = 752
tb total cycle cnt = 31459, load = 1129, store = 752
tb total cycle cnt = 31482, load = 1130, store = 756
tb total cycle cnt = 31489, load = 1130, store = 756
tb total cycle cnt = 31495, load = 1130, store = 756
tb total cycle cnt = 31504, load = 1130, store = 756
tb total cycle cnt = 31511, load = 1130, store = 756
tb total cycle cnt = 31516, load = 1134, store = 756
tb total cycle cnt = 31525, load = 1136, store = 756
tb total cycle cnt = 31530, load = 1136, store = 758
tb total cycle cnt = 31543, load = 1136, store = 758
tb total cycle cnt = 31551, load = 1137, store = 758
tb total cycle cnt = 31561, load = 1137, store = 758
tb total cycle cnt = 31566, load = 1137, store = 758
tb total cycle cnt = 31575, load = 1137, store = 758
tb total cycle cnt = 31580, load = 1139, store = 758
tb total cycle cnt = 31595, load = 1139, store = 758
tb total cycle cnt = 31618, load = 1140, store = 762
tb total cycle cnt = 31625, load = 1140, store = 762
tb total cycle cnt = 31631, load = 1140, store = 762
tb total cycle cnt = 31640, load = 1140, store = 762
tb total cycle cnt = 31647, load = 1140, store = 762
tb total cycle cnt = 31652, load = 1144, store = 762
tb total cycle cnt = 31661, load = 1146, store = 762
tb total cycle cnt = 31666, load = 1146, store = 764
tb total cycle cnt = 31679, load = 1146, store = 764
tb total cycle cnt = 31687, load = 1147, store = 764
tb total cycle cnt = 31697, load = 1147, store = 764
tb total cycle cnt = 31702, load = 1147, store = 764
tb total cycle cnt = 31711, load = 1147, store = 764
tb total cycle cnt = 31716, load = 1149, store = 764
tb total cycle cnt = 31731, load = 1149, store = 764
tb total cycle cnt = 31754, load = 1150, store = 768
tb total cycle cnt = 31761, load = 1150, store = 768
tb total cycle cnt = 31767, load = 1150, store = 768
tb total cycle cnt = 31776, load = 1150, store = 768
tb total cycle cnt = 31783, load = 1150, store = 768
tb total cycle cnt = 31795, load = 1154, store = 768
tb total cycle cnt = 31804, load = 1162, store = 768
tb total cycle cnt = 31809, load = 1162, store = 770
tb total cycle cnt = 31822, load = 1162, store = 770
tb total cycle cnt = 31830, load = 1163, store = 770
tb total cycle cnt = 31840, load = 1163, store = 770
tb total cycle cnt = 31845, load = 1163, store = 770
tb total cycle cnt = 31854, load = 1163, store = 770
tb total cycle cnt = 31858, load = 1165, store = 770
tb total cycle cnt = 31863, load = 1165, store = 770
tb total cycle cnt = 31878, load = 1165, store = 770
tb total cycle cnt = 31901, load = 1166, store = 774
tb total cycle cnt = 31908, load = 1166, store = 774
tb total cycle cnt = 31914, load = 1166, store = 774
tb total cycle cnt = 31923, load = 1166, store = 774
tb total cycle cnt = 31930, load = 1166, store = 774
tb total cycle cnt = 31941, load = 1170, store = 774
tb total cycle cnt = 31959, load = 1171, store = 774
tb total cycle cnt = 31962, load = 1173, store = 780
tb total cycle cnt = 31977, load = 1173, store = 780
tb total cycle cnt = 32000, load = 1174, store = 784
tb total cycle cnt = 32007, load = 1174, store = 784
tb total cycle cnt = 32013, load = 1174, store = 784
tb total cycle cnt = 32022, load = 1174, store = 784
tb total cycle cnt = 32029, load = 1174, store = 784
tb total cycle cnt = 32036, load = 1178, store = 784
tb total cycle cnt = 32045, load = 1180, store = 784
tb total cycle cnt = 32050, load = 1180, store = 786
tb total cycle cnt = 32063, load = 1180, store = 786
tb total cycle cnt = 32071, load = 1181, store = 786
tb total cycle cnt = 32081, load = 1181, store = 786
tb total cycle cnt = 32086, load = 1181, store = 786
tb total cycle cnt = 32095, load = 1181, store = 786
tb total cycle cnt = 32099, load = 1183, store = 786
tb total cycle cnt = 32103, load = 1183, store = 786
tb total cycle cnt = 32105, load = 1183, store = 786
tb total cycle cnt = 32110, load = 1183, store = 786
tb total cycle cnt = 32125, load = 1183, store = 786
tb total cycle cnt = 32148, load = 1184, store = 790
tb total cycle cnt = 32155, load = 1184, store = 790
tb total cycle cnt = 32161, load = 1184, store = 790
tb total cycle cnt = 32170, load = 1184, store = 790
tb total cycle cnt = 32177, load = 1184, store = 790
tb total cycle cnt = 32182, load = 1188, store = 790
tb total cycle cnt = 32191, load = 1190, store = 790
tb total cycle cnt = 32196, load = 1190, store = 792
tb total cycle cnt = 32209, load = 1190, store = 792
tb total cycle cnt = 32217, load = 1191, store = 792
tb total cycle cnt = 32227, load = 1191, store = 792
tb total cycle cnt = 32232, load = 1191, store = 792
tb total cycle cnt = 32241, load = 1191, store = 792
tb total cycle cnt = 32246, load = 1193, store = 792
tb total cycle cnt = 32261, load = 1193, store = 792
tb total cycle cnt = 32284, load = 1194, store = 796
tb total cycle cnt = 32291, load = 1194, store = 796
tb total cycle cnt = 32297, load = 1194, store = 796
tb total cycle cnt = 32306, load = 1194, store = 796
tb total cycle cnt = 32313, load = 1194, store = 796
tb total cycle cnt = 32325, load = 1198, store = 796
tb total cycle cnt = 32334, load = 1206, store = 796
tb total cycle cnt = 32339, load = 1206, store = 798
tb total cycle cnt = 32352, load = 1206, store = 798
tb total cycle cnt = 32360, load = 1207, store = 798
tb total cycle cnt = 32370, load = 1207, store = 798
tb total cycle cnt = 32375, load = 1207, store = 798
tb total cycle cnt = 32384, load = 1207, store = 798
tb total cycle cnt = 32388, load = 1209, store = 798
tb total cycle cnt = 32393, load = 1209, store = 798
tb total cycle cnt = 32408, load = 1209, store = 798
tb total cycle cnt = 32431, load = 1210, store = 802
tb total cycle cnt = 32438, load = 1210, store = 802
tb total cycle cnt = 32444, load = 1210, store = 802
tb total cycle cnt = 32453, load = 1210, store = 802
tb total cycle cnt = 32460, load = 1210, store = 802
tb total cycle cnt = 32465, load = 1214, store = 802
